batch_id,market,index_name,ticker,announce_date,effective_date,event_type,inclusion,running_variable,cutoff,data_mode,note,sector,source
CN-csi300-601059-20231124-20231208-add-01,CN,CSI300,000661,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601059-20231124-20231208-add-01,CN,CSI300,000938,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601059-20231124-20231208-add-01,CN,CSI300,002812,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601077-20200601-20200615-add-01,CN,CSI300,601077,2020-06-01,2020-06-15,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601077-20200601-20200615-add-01,CN,CSI300,002001,2020-06-01,2020-06-15,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601077-20200601-20200615-add-01,CN,CSI300,002252,2020-06-01,2020-06-15,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601077-20200601-20200615-add-01,CN,CSI300,002624,2020-06-01,2020-06-15,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601077-20250530-20250613-add-03,CN,CSI300,601077,2025-05-30,2025-06-13,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601077-20250530-20250613-add-03,CN,CSI300,000002,2025-05-30,2025-06-13,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601077-20250530-20250613-add-03,CN,CSI300,000617,2025-05-30,2025-06-13,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601077-20250530-20250613-add-03,CN,CSI300,002179,2025-05-30,2025-06-13,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601100-20200601-20200615-add-01,CN,CSI300,601100,2020-06-01,2020-06-15,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601100-20200601-20200615-add-01,CN,CSI300,600606,2020-06-01,2020-06-15,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601100-20200601-20200615-add-01,CN,CSI300,601607,2020-06-01,2020-06-15,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601100-20200601-20200615-add-01,CN,CSI300,601990,2020-06-01,2020-06-15,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601117-20220527-20220610-add-01,CN,CSI300,601117,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601117-20220527-20220610-add-01,CN,CSI300,000661,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601117-20220527-20220610-add-01,CN,CSI300,600663,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601117-20220527-20220610-add-01,CN,CSI300,600754,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601231-20200601-20200615-add-01,CN,CSI300,601231,2020-06-01,2020-06-15,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601231-20200601-20200615-add-01,CN,CSI300,600233,2020-06-01,2020-06-15,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601231-20200601-20200615-add-01,CN,CSI300,601108,2020-06-01,2020-06-15,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601231-20200601-20200615-add-01,CN,CSI300,603233,2020-06-01,2020-06-15,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601658-20200601-20200615-add-01,CN,CSI300,601658,2020-06-01,2020-06-15,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601658-20200601-20200615-add-01,CN,CSI300,000333,2020-06-01,2020-06-15,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601658-20200601-20200615-add-01,CN,CSI300,000651,2020-06-01,2020-06-15,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601658-20200601-20200615-add-01,CN,CSI300,000858,2020-06-01,2020-06-15,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601728-20211126-20211210-add-01,CN,CSI300,601728,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601728-20211126-20211210-add-01,CN,CSI300,000001,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601728-20211126-20211210-add-01,CN,CSI300,000333,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601728-20211126-20211210-add-01,CN,CSI300,000568,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601816-20200601-20200615-add-01,CN,CSI300,601816,2020-06-01,2020-06-15,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601816-20200601-20200615-add-01,CN,CSI300,000001,2020-06-01,2020-06-15,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601816-20200601-20200615-add-01,CN,CSI300,000002,2020-06-01,2020-06-15,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601816-20200601-20200615-add-01,CN,CSI300,000651,2020-06-01,2020-06-15,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601825-20220527-20220610-add-01,CN,CSI300,601825,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601825-20220527-20220610-add-01,CN,CSI300,000617,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601825-20220527-20220610-add-01,CN,CSI300,000661,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601825-20220527-20220610-add-01,CN,CSI300,601727,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601825-20250530-20250613-add-02,CN,CSI300,601825,2025-05-30,2025-06-13,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601825-20250530-20250613-add-02,CN,CSI300,000617,2025-05-30,2025-06-13,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601825-20250530-20250613-add-02,CN,CSI300,000895,2025-05-30,2025-06-13,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601825-20250530-20250613-add-02,CN,CSI300,002179,2025-05-30,2025-06-13,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601865-20211126-20211210-add-01,CN,CSI300,601865,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601865-20211126-20211210-add-01,CN,CSI300,000538,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601865-20211126-20211210-add-01,CN,CSI300,002027,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601865-20211126-20211210-add-01,CN,CSI300,002271,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601868-20211126-20211210-add-01,CN,CSI300,601868,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601868-20211126-20211210-add-01,CN,CSI300,002050,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601868-20211126-20211210-add-01,CN,CSI300,600733,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601868-20211126-20211210-add-01,CN,CSI300,600884,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601898-20211126-20211210-add-01,CN,CSI300,601898,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601898-20211126-20211210-add-01,CN,CSI300,002202,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601898-20211126-20211210-add-01,CN,CSI300,600733,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601898-20211126-20211210-add-01,CN,CSI300,600884,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601916-20200601-20200615-add-01,CN,CSI300,601916,2020-06-01,2020-06-15,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601916-20200601-20200615-add-01,CN,CSI300,000538,2020-06-01,2020-06-15,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601916-20200601-20200615-add-01,CN,CSI300,000617,2020-06-01,2020-06-15,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601916-20200601-20200615-add-01,CN,CSI300,000776,2020-06-01,2020-06-15,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601916-20231124-20231208-add-02,CN,CSI300,601916,2023-11-24,2023-12-08,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601916-20231124-20231208-add-02,CN,CSI300,000963,2023-11-24,2023-12-08,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601916-20231124-20231208-add-02,CN,CSI300,600703,2023-11-24,2023-12-08,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601916-20231124-20231208-add-02,CN,CSI300,601727,2023-11-24,2023-12-08,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601966-20211126-20211210-add-01,CN,CSI300,601966,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601966-20211126-20211210-add-01,CN,CSI300,002120,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601966-20211126-20211210-add-01,CN,CSI300,002555,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-601966-20211126-20211210-add-01,CN,CSI300,600754,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603185-20220527-20220610-add-01,CN,CSI300,603185,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603185-20220527-20220610-add-01,CN,CSI300,002756,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603185-20220527-20220610-add-01,CN,CSI300,300769,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603185-20220527-20220610-add-01,CN,CSI300,600733,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603260-20211126-20211210-add-01,CN,CSI300,603260,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603260-20211126-20211210-add-01,CN,CSI300,000651,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603260-20211126-20211210-add-01,CN,CSI300,000725,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603260-20211126-20211210-add-01,CN,CSI300,600703,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603290-20220527-20220610-add-01,CN,CSI300,603290,2022-05-27,2022-06-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603290-20220527-20220610-add-01,CN,CSI300,000963,2022-05-27,2022-06-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603290-20220527-20220610-add-01,CN,CSI300,600233,2022-05-27,2022-06-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603290-20220527-20220610-add-01,CN,CSI300,600522,2022-05-27,2022-06-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603296-20240531-20240614-add-01,CN,CSI300,603296,2024-05-31,2024-06-14,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603296-20240531-20240614-add-01,CN,CSI300,000938,2024-05-31,2024-06-14,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603296-20240531-20240614-add-01,CN,CSI300,000983,2024-05-31,2024-06-14,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603296-20240531-20240614-add-01,CN,CSI300,002241,2024-05-31,2024-06-14,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603369-20200601-20200615-add-01,CN,CSI300,603369,2020-06-01,2020-06-15,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603369-20200601-20200615-add-01,CN,CSI300,002044,2020-06-01,2020-06-15,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603369-20200601-20200615-add-01,CN,CSI300,600233,2020-06-01,2020-06-15,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603369-20200601-20200615-add-01,CN,CSI300,601108,2020-06-01,2020-06-15,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603486-20211126-20211210-add-01,CN,CSI300,603486,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603486-20211126-20211210-add-01,CN,CSI300,000895,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603486-20211126-20211210-add-01,CN,CSI300,002050,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603486-20211126-20211210-add-01,CN,CSI300,002271,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603658-20200601-20200615-add-01,CN,CSI300,603658,2020-06-01,2020-06-15,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603658-20200601-20200615-add-01,CN,CSI300,000425,2020-06-01,2020-06-15,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603658-20200601-20200615-add-01,CN,CSI300,601607,2020-06-01,2020-06-15,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-603658-20200601-20200615-add-01,CN,CSI300,601990,2020-06-01,2020-06-15,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-605499-20211126-20211210-add-01,CN,CSI300,605499,2021-11-26,2021-12-10,addition,1,300.35,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-605499-20211126-20211210-add-01,CN,CSI300,002202,2021-11-26,2021-12-10,addition,0,299.85,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-605499-20211126-20211210-add-01,CN,CSI300,002236,2021-11-26,2021-12-10,addition,0,299.55,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
CN-csi300-605499-20211126-20211210-add-01,CN,CSI300,601727,2021-11-26,2021-12-10,addition,0,299.25,300.0,demo_pseudo_running_variable,Demo pseudo-ranking data generated from matched controls. Replace this file with actual pre-adjustment ranking data for real RD evidence.,,CSIndex adjustment attachment manual transcription
